,title,lyrics
149,"
                  Roll Alabama Roll |                     ",When the Alabama’a keel was laidRoll Alabama RollIt was laid in the yard of Jonathon LairdO Roll Alabama Roll She was laid in the yard of Johnathon LaidIt was in the town of BirkenheadDown the Mersey way she sallied thenShe was Liverpool fitted with guns and menTo the western isle she sallied forth
150,"
                  High Barbaree |                     ","There were two lofty from old England cameBlow high Blow low, and so sail weOne was the prince of Luther and the other Prince of WalesRolling down the coast of the high BarbareeAloft there, aloft our jolly bosun criedLook ahead, look astern look aweather look leeThere’s nought apon our stern, there’s nought apon our leeBut there’s a lofty ship to winward and she’s sailing fast and freeOh hail her, oh hail her our gallant captain criedAre you a man of war or privateer asked heI am not a man of war or privateer said sheI am a salt sea pirate and looking for my feeFor broadside, for broadside a long time we lay;Until the Prince of Luther shot the pirate’s mast away.With cutlass and gun, oh, we fought for hours three;The ship it was their coffin and their grave it was the sea.“For quarter! For quarter!” the vanquished pirates cried.The quarter that we gave them, we sunk them in the tide."
151,"
                  Reuben Ranzo |                     ",Poor old Rueben RanzoRanzo me boys RanzoPoor old Rueben RanzoRanzo me boys Ranzo Ranzo was no sailorHe was a New York TailorRanzo was no sailorBut they shipped him aboard of a whalerRanzo was no beautyAnd he would not do his dutySo they gave him lashes thirtyBecause he was so dirtyThe captain’s daughter SuzyBegged her dad for mercyShe gave him wine and waterAnd a bit more than she ought toShe gave him an educationShe taught him navigationNow Ranzo is a sailorA captain aboard of a whalerNow wherever them whalefish blowHe’s the hardest bastard on the go
152,"
                  I’m Bound Away |                     ","For the sake of you me lassieI’m bound away me lassieFor the sake of you me lassieI’m bound away
 Far across away the sea me lassieFar across away the sea me lassieBound to sail the seas to ChinaBound aboard an ocean linerBound to sail the rolling oceanBound away without commotionSo dry your tears and have no more sorrowFor the packet sails tomorrowFor the sake of you me lassieFor the sake of you me lassie"
153,"
                  Haul Away for Rosie O |                     ","You may talk about your bootle girl wake up in the corner sallyWay haul away, we’ll haul away for RosieWay haul away, we’ll haul away for Rosie oBut none can push a joker like the girls of dog leg alleyWay haul away, we’ll haul away for RosieWay haul away, we’ll haul away for Rosie oOnce I had an Irish girl her name was kitty FlanniganShe stole me boots she stole me boots, she stole me plate and pattikanThen I had an English girl, she wasn’t very sportyEverything I asked of her she said it was too naughtyThen I had a gypsy girl her mother called her mollySometime she got drunk at nights and sometimes only jollyAnd then I had a Baltimore girl and when she took the notionShe’d rise and fall as steady as the waves apon the oceanOnce in my life I married a wife, damn her she was lazyShe wouldn’t stay at home at nights, it bloody near drove me crazyStayed out all night o what a sight, where do think I found her?Behind of the pub with sheets hauled up and twenty men around her"
154,"
                  Westering Home |                     ","Credited to Hugh S Robertson from a traditional tune (Muckin’ of Geordies’ Byre” .And it’s westering home with a song in the airLight in me eye and it’s goodbye to careLaughter of love and a welcoming thereBride of my heart, my own loveTell me a tale of the Orient gayTell me of riches that come from CathayAh it is grand to awaken each dayAnd find yourself nearer to IslaWhere are the folk like the folks of the westCanty and Couthy an kind to the bestThere I would lay me and there I would restAt home with folks and Isla"
155,"
                  Bold Riley |                     ","Goodbye my sweetheart Goodbye my dear oBold Riley o TuralayGoodbye my darling goodbye my dear oBold Riley o, gone away
 Now the rain it is raining all the day longAnd the northerly winds blow so strongGoodbye my sweetheart goodbye my dear oGoodbye my darling goodbye my dear oNow the anchor is weighed and the rags are all setAnd those Liverpool Judies will never forgetGoodbye my sweetheart goodbye my dear oGoodbye my darling goodbye my dear oWe’re outward bound for the Bengal bayGet bending me boys it’s a hell of wayGoodbye my sweetheart goodbye my dear oGoodbye my darling goodbye my dear o"
156,"
                  Whiskey O (Rise’r Up/Whiskey Johnny) |                     ","Whiskey was the life of manAlways was since time beganWhiskey o Johnny oJohn Rise me up from down belowWhiskey, whiskey, whiskey oUp aloft this yard must goJohn rise’r up from down below
 Hoist her up from the world belowFor that is where the cocks do crowI’m the ghost of Bertie BinnsSent down to hell for my terrible sinsI’m just up from a southern shoreFor that is where the fires do roarSet that sail before half past fourThat is what the mate do roarUp aloft from down belowMr mate has told us soTrice her up way in the skyTrice her up and let him dryNow this bleeding sail is setBack to my hole I’ll have to getOne more haul the crew do roarThen get back to your southern shore"
157,"
                  Is the Big Fella Gone? |                     ","Last night as I lay sleeping fastIs the whale then no more?I dreamt that this had come to passIs the big fella gone?
 Sixty tons of streamlined graceHas she disappeared from the earth’s faceBeneath the waves he echoes longWill we never hear the humpback’s song?By artic shores in waters chillDoes the mighty blue hunt the tiny krill?And when she leapt above the wavesWill we never see the grey at playIn eastern seas in waters coldFrom tropic shores to the southern poleLast night as I lay sleeping fastI dreamt that this had come to pass."
158,"
                  Bonnie Shoals of Herring |                     ","To the North Sea we’re faringTo that wide and wasteful oceanCasting our nets, reaping the harvest of the deepWhile we hun the bonnie shoals of HerringOh it was a bright and a summers mornIt was from Yarmouth harbour I was faringAs a cabin boy on a sailing luggerWe were going to hunt the shoal of herringOh the hours were long and the wages badAnd the treatment surely took some bearingThere was little kindness and the kicks were manyWhile we hunted for the shoals of HerringWell we fished the swab and the broken bankAnd I was cook and I the quarters sharingAnd I used to sleep standing on my feetDreaming of the silver shoals of herringNow your up on deck and you’re a fishermanYou can swear and show a manly bearingTake your watch on deck with the other fellasAs you hunt the bonnie shoals of herringNow you’re a net rope man, boy you’re on the goAnd you’re learning all about sea faringFor your education scraps of navigationAs you hunt the bonnie shoals of herringAnd we fished the home grounds in the month of juneThen for cannie sheals we soon was bearingWith a hundred crown of those silver darlingsThat were taken from the shoals of herringThrough them wild seas and them living galesJust to earn our daily bread were faringFrom the Dover straights to the Faeroe  IslandsJust to hunt the bonnie shoals of HerringYes I earned me keep and I earned my payAnd I earned the gear that I was wearingI sailed a million miles and caught ten million fishesThat were taken from the shoals of HerringsThrough night and day the seas we’re bearingCome winter’s Gale or stormy weatherSweating and cold, growing up growing oldAnd dying while we hunt the bonnie shoals herring"
159,"
                  Bring ’em Down |                     ","In Liverpool I was bornBring em DownAnd London is my home from homeBring em Down
 Them brotherlight girls are mighty fineThey’re never a day behind their timeNow it’s around cape horn we goAround cape stiff in the frost and snowThen up the coast to VallipoAnd northwards to CallaoThem Callao girls I do adoreThey takes it all and asks for moreThem Vallipo girls puts on a showThey wiggle their arse with a roll and goNow it’s back home to LiverpoolSpend me pay like a bloody foolNow I’m Liverpool born and bredThick in the arm and thick in the headThem Liverpool girls I do admireThey sets your rig and all on fireOh rock and roll me over boysLet’s get this damn job over boys"
